Date first seen          Duration Proto      Src IP Addr:Port          Dst IP Addr:Port     Flags Tos  Packets    Bytes      pps      bps    Bpp Flows
2022-05-02 01:54:29.712     0.012 TCP     104.244.42.130:443   ->         10.0.0.1:38332 ........   0       10      448      833   298666     44     1
2022-05-02 01:32:22.285     0.014 TCP    192.168.209.130:52418 ->     52.85.218.46:443   ........   0        8      474      571   270857     59     1
2022-05-02 01:47:20.334     0.458 TCP           10.0.0.1:47112 ->    102.132.96.35:443   ........   0       42    14102       91   246323    335     1
2022-05-02 01:40:26.782     0.008 TCP     104.244.42.130:443   ->         10.0.0.1:38326 ........   0        4      238      500   238000     59     1
2022-05-02 01:20:15.500     0.008 TCP     104.244.42.130:443   ->         10.0.0.1:38314 ........   0        4      238      500   238000     59     1
2022-05-02 01:52:56.992     0.008 TCP     104.244.42.130:443   ->         10.0.0.1:38332 ........   0        4      238      499   237999     59     1
2022-05-02 01:06:43.606     1.164 UDP           10.0.0.1:46793 ->   197.226.227.80:443   ........   0      370    34146      317   234680     92     1
2022-05-02 01:52:27.711     0.126 TCP     104.244.42.130:443   ->         10.0.0.1:38332 ........   0       20     3636      158   230857    181     1
2022-05-02 01:32:21.968     5.936 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0      125   166601       21   224529   1332     1
2022-05-02 01:12:48.905     0.026 TCP      35.232.111.17:80    ->         10.0.0.1:48810 ........   0       10      704      384   216615     70     1
2022-05-02 01:54:30.037     0.010 TCP    192.168.209.130:52426 ->     52.85.218.46:443   ........   0        4      252      400   201600     63     1
2022-05-02 01:30:43.812     0.028 TCP      35.224.170.84:80    ->         10.0.0.1:33040 ........   0       10      704      357   201142     70     1
2022-05-02 01:40:26.780     0.010 TCP           10.0.0.1:38326 ->   104.244.42.130:443   ........   0        4      238      400   190400     59     1
2022-05-02 01:42:25.596     0.010 TCP           10.0.0.1:37650 ->   104.244.42.193:443   ........   0        4      238      400   190400     59     1
2022-05-02 01:42:25.596     0.010 TCP           10.0.0.1:38328 ->   104.244.42.130:443   ........   0        4      238      400   190400     59     1
2022-05-02 01:42:25.596     0.010 TCP     104.244.42.193:443   ->         10.0.0.1:37650 ........   0        4      238      400   190400     59     1
2022-05-02 01:42:25.596     0.010 TCP     104.244.42.130:443   ->         10.0.0.1:38328 ........   0        4      238      400   190400     59     1
2022-05-02 01:09:14.635     0.010 TCP           10.0.0.1:38310 ->   104.244.42.130:443   ........   0        4      238      400   190400     59     1
2022-05-02 01:48:48.917     0.010 TCP           10.0.0.1:38330 ->   104.244.42.130:443   ........   0        4      238      400   190400     59     1
2022-05-02 01:48:48.917     0.010 TCP     104.244.42.130:443   ->         10.0.0.1:38330 ........   0        4      238      400   190400     59     1
2022-05-02 01:52:56.990     0.010 TCP           10.0.0.1:38332 ->   104.244.42.130:443   ........   0        4      238      399   190399     59     1
2022-05-02 01:56:47.632     0.030 TCP      35.224.170.84:80    ->         10.0.0.1:33044 ........   0       10      704      333   187733     70     1
2022-05-02 01:52:27.629     0.208 TCP           10.0.0.1:38332 ->   104.244.42.130:443   ........   0       22     4614      105   177461    209     1
2022-05-02 01:47:20.756     0.186 UDP           10.0.0.1:44903 ->    102.132.96.35:443   ........   0       14     4102       75   176430    293     1
2022-05-02 01:08:14.396     0.696 TCP     104.244.42.130:443   ->         10.0.0.1:38310 ........   0       28    14498       40   166643    517     1
2022-05-02 01:48:09.985     0.034 TCP      35.232.111.17:80    ->         10.0.0.1:48814 ........   0       10      704      294   165647     70     1
2022-05-02 01:30:05.144     7.720 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0      118   157086       15   162783   1331     1
2022-05-02 01:25:29.991     0.010 IGMP     192.168.209.1:0     ->       224.0.0.22:34    ........   0        5      200      499   159999     40     1
